Input,Case1_LNoise,Case1_HPF(1),Case1_LPF(2),Case1_Kal(3),Case1_HPF_Kal(13),Case1_LPF_Kal(23),Case1_EKF(4),Case1_Label
-0.349971166,-0.683776691,-0.057771631,2.68E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.349844419,-0.68375501,-0.051770021,2.67E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.349616788,-0.683632111,-0.045755362,2.67E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.34928834,-0.68340806,-0.039729383,2.67E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.348859169,-0.683082952,-0.033693816,2.66E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.348329398,-0.682656911,-0.027650394,2.66E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.347699181,-0.682130089,-0.021600856,2.65E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.346968699,-0.681502668,-0.01554694,2.65E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.346138163,-0.680774858,-0.009490386,2.65E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.345207813,-0.679946898,-0.003432934,2.64E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.344177916,-0.679019058,0.002623674,2.64E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.34304877,-0.677991634,0.008677698,2.63E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.341820699,-0.67686495,0.014727398,2.63E-06,-0.179842159,-0.341725828,7.96494699,-0.334969174,1
-0.34049406,-0.675639362,0.020771036,2.63E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.339069233,-0.674315252,0.026806873,2.62E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.33754663,-0.672893031,0.032833176,2.62E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.33592669,-0.671373137,0.038848212,2.61E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.33420988,-0.669756037,0.044850253,2.61E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.332396695,-0.668042227,0.050837573,2.61E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.330487658,-0.66623223,0.056808453,2.60E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.328483319,-0.664326595,0.062761176,2.60E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.326384257,-0.6623259,0.068694031,2.59E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.324191077,-0.660230752,0.074605314,2.59E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.321904411,-0.658041781,0.080493325,2.59E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.319524918,-0.655759649,0.086356373,2.58E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.317053285,-0.653385039,0.092192772,2.58E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.314490225,-0.650918666,0.098000846,2.58E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.311836476,-0.648361267,0.103778925,2.57E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.309092804,-0.64571361,0.10952535,2.57E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.306259999,-0.642976483,0.115238468,2.56E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.30333888,-0.640150705,0.120916638,2.56E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.300330288,-0.637237117,0.126558229,2.56E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.297235091,-0.634236587,0.13216162,2.55E-06,-0.079535562,-0.210267631,7.749726301,-0.367375399,1
-0.294054181,-0.631150007,0.1377252,2.55E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.290788476,-0.627978295,0.143247372,2.55E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.287438918,-0.624722392,0.148726548,2.54E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.284006471,-0.621383264,0.154161154,2.54E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.280492127,-0.617961901,0.15954963,2.53E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.276896898,-0.614459316,0.164890427,2.53E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.273221821,-0.610876545,0.170182011,2.53E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.269467956,-0.607214649,0.175422861,2.52E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.265636386,-0.603474709,0.180611473,2.52E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.261728215,-0.599657831,0.185746357,2.52E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.257744571,-0.595765142,0.190826036,2.51E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.253686601,-0.591797789,0.195849053,2.51E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.249555477,-0.587756944,0.200813964,2.51E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.24535239,-0.583643797,0.205719344,2.50E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.241078551,-0.579459561,0.210563784,2.50E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.236735193,-0.575205467,0.215345894,2.50E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.232323569,-0.570882768,0.220064299,2.49E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.22784495,-0.566492736,0.224717645,2.49E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.223300628,-0.562036663,0.229304597,2.49E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.218691914,-0.557515859,0.233823837,2.48E-06,0.029094819,-0.131818991,7.531208349,-0.392466938,1
-0.214020137,-0.552931652,0.238274068,2.48E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.209286643,-0.54828539,0.242654012,2.48E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.204492799,-0.543578438,0.246962414,2.47E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.199639985,-0.538812178,0.251198035,2.47E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.194729602,-0.53398801,0.25535966,2.47E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.189763065,-0.529107348,0.259446096,2.46E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.184741807,-0.524171626,0.263456169,2.46E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.179667276,-0.519182292,0.26738873,2.46E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.174540935,-0.514140807,0.271242649,2.45E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.169364261,-0.509048652,0.275016823,2.45E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.164138749,-0.503907317,0.278710168,2.45E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.158865905,-0.498718311,0.282321625,2.44E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.15354725,-0.493483153,0.285850158,2.44E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.148184316,-0.488203378,0.289294756,2.44E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.142778651,-0.482880531,0.292654432,2.44E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.137331813,-0.477516172,0.295928223,2.43E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.131845374,-0.47211187,0.29911519,2.43E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.126320915,-0.466669208,0.302214421,2.43E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.120760029,-0.46118978,0.305225027,2.43E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.11516432,-0.455675188,0.308146147,2.42E-06,0.133684444,0.102639126,7.321510734,-0.407731131,1
-0.109535401,-0.450127045,0.310976943,2.42E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.103874896,-0.444546976,0.313716606,2.42E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.098184437,-0.438936612,0.316364351,2.41E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.092465665,-0.433297594,0.318919422,2.41E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.086720229,-0.427631572,0.321381086,2.41E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.080949786,-0.421940201,0.32374864,2.41E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.075155999,-0.416225146,0.326021407,2.40E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.06934054,-0.410488078,0.328198738,2.40E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.063505086,-0.404730672,0.330280011,2.40E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.057651319,-0.398954613,0.332264631,2.40E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.051780927,-0.393161588,0.334152033,2.39E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.045895603,-0.38735329,0.335941677,2.39E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.039997045,-0.381531415,0.337633054,2.39E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.034086952,-0.375697666,0.339225682,2.39E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.02816703,-0.369853745,0.340719107,2.39E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.022238986,-0.364001359,0.342112905,2.38E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.016304529,-0.35814222,0.34340668,2.38E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.01036537,-0.352278036,0.344600065,2.38E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
-0.004423222,-0.346410522,0.345692721,2.38E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
0.001520202,-0.34054139,0.346684339,2.38E-06,0.222330693,0.064625653,7.131665803,-0.411764039,1
0.007463187,-0.334672355,0.34757464,2.37E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.01340402,-0.328805129,0.348363372,2.37E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.019340987,-0.322941427,0.349050315,2.37E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.025272378,-0.317082959,0.349635275,2.37E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.03119648,-0.311231437,0.35011809,2.37E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.037111587,-0.305388569,0.350498628,2.36E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.043015992,-0.299556059,0.350776783,2.36E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.048907993,-0.293735612,0.350952482,2.36E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.05478589,-0.287928925,0.351025681,2.36E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.060647988,-0.282137694,0.350996363,2.36E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.066492598,-0.276363609,0.350864544,2.36E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.072318034,-0.270608356,0.350630267,2.35E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.078122616,-0.264873613,0.350293605,2.35E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.083904669,-0.259161056,0.349854663,2.35E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.089662528,-0.253472351,0.349313572,2.35E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.09539453,-0.247809158,0.348670495,2.35E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.101099024,-0.242173131,0.347925622,2.35E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.106774365,-0.236565914,0.347079175,2.34E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.112418915,-0.230989143,0.346131403,2.34E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.118031048,-0.225444448,0.345082587,2.34E-06,0.284952667,0.203593872,6.970365431,-0.404430699,1
0.123609144,-0.219933445,0.343933034,2.34E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.129151596,-0.214457743,0.342683081,2.34E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.134656804,-0.20901894,0.341333096,2.34E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.140123182,-0.203618625,0.339883473,2.34E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.145549154,-0.198258372,0.338334636,2.34E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.150933153,-0.192939747,0.336687039,2.33E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.156273629,-0.187664302,0.334941161,2.33E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.161569041,-0.182433578,0.333097514,2.33E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.166817861,-0.1772491,0.331156633,2.33E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.172018577,-0.172112383,0.329119085,2.33E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.177169689,-0.167024927,0.326985464,2.33E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.182269711,-0.161988216,0.32475639,2.33E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.187317172,-0.157003721,0.322432512,2.33E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.192310617,-0.152072898,0.320014507,2.33E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.197248606,-0.147197186,0.317503078,2.33E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.202129716,-0.14237801,0.314898955,2.32E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.206952538,-0.137616777,0.312202894,2.32E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.211715682,-0.132914877,0.30941568,2.32E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.216417774,-0.128273685,0.306538122,2.32E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.221057458,-0.123694555,0.303571056,2.32E-06,0.31444285,0.35553682,6.842973222,-0.386880412,1
0.225633397,-0.119178826,0.300515343,2.32E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.230144271,-0.114727818,0.29737187,2.32E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.234588779,-0.11034283,0.294141551,2.32E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.23896564,-0.106025145,0.290825322,2.32E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.24327359,-0.101776025,0.287424146,2.32E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.247511389,-0.097596712,0.28393901,2.32E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.251677814,-0.093488427,0.280370924,2.32E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.255771664,-0.089452373,0.276720924,2.32E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.259791757,-0.085489729,0.272990067,2.32E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.263736935,-0.081601656,0.269179437,2.32E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.267606061,-0.07778929,0.265290137,2.32E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.271398017,-0.074053747,0.261323296,2.31E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.275111712,-0.070396121,0.257280063,2.31E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.278746074,-0.066817482,0.25316161,2.31E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.282300054,-0.063318879,0.24896913,2.31E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.285772629,-0.059901336,0.24470384,2.31E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.289162797,-0.056565855,0.240366974,2.31E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.292469579,-0.053313413,0.235959789,2.31E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.295692023,-0.050144963,0.231483563,2.31E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.2988292,-0.047061435,0.226939592,2.31E-06,0.307479096,0.475895118,6.750916964,-0.361415319,1
0.301880204,-0.044063734,0.222329192,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.304844157,-0.041152739,0.217653698,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.307720202,-0.038329304,0.212914466,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.310507511,-0.03559426,0.208112868,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.31320528,-0.03294841,0.203250294,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.315812732,-0.030392531,0.198328153,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.318329113,-0.027927376,0.19334787,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.320753699,-0.02555367,0.188310887,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.323085791,-0.023272112,0.183218662,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.325324715,-0.021083375,0.178072671,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.327469827,-0.018988105,0.172874403,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.329520507,-0.016986919,0.167625363,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.331476165,-0.01508041,0.162327071,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.333336236,-0.01326914,0.15698106,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.335100184,-0.011553647,0.151588879,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.3367675,-0.009934439,0.146152088,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.338337704,-0.008411997,0.140672261,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.339810343,-0.006986773,0.135150984,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.341184992,-0.005659192,0.129589856,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.342461255,-0.004429651,0.123990486,2.31E-06,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.343638763,-0.003298517,0.118354495,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.344717177,-0.00226613,0.112683513,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.345696187,-0.001332801,0.106979184,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.346575509,-0.000498812,0.101243156,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.34735489,0.000235583,0.095477091,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.348034106,0.00087016,0.089682658,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.348612961,0.001404722,0.083861532,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349091287,0.001839104,0.0780154,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349468948,0.002173166,0.072145952,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349745833,0.002406801,0.066254888,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349921863,0.002539928,0.060343912,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349996987,0.002572497,0.054414735,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349971184,0.002504486,0.048469072,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349844461,0.002335902,0.042508644,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349616855,0.002066782,0.036535176,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.34928843,0.001697193,0.030550397,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.348859283,0.001227227,0.024556038,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.348329537,0.00065701,0.018553834,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.347699344,-1.33E-05,0.012545522,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.346968886,-0.000783538,0.006532841,2.31E-06,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.346138374,-0.001653478,0.00051753,2.31E-06,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.345208047,-0.002622884,-0.00549867,2.31E-06,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.344178174,-0.003691489,-0.011514018,2.31E-06,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.343049051,-0.004858995,-0.017526774,2.31E-06,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.341821004,-0.006125078,-0.023535196,2.31E-06,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.340494388,-0.007489382,-0.029537548,2.31E-06,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.339069585,-0.008951525,-0.035532091,2.31E-06,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.337547005,-0.010511097,-0.041517091,2.31E-06,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.335927088,-0.012167657,-0.047490817,2.31E-06,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.334210301,-0.01392074,-0.053451539,2.31E-06,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.332397139,-0.01576985,-0.059397533,2.31E-06,0.096073424,0.003665004,6.641927918,-0.271649741,1
